movie_id,title,tags
2185,Big Trouble,Action Comedy Thriller Tim Allen Rene Russo Patrick Warburton B a r r y   S o n n e n f e l d gadfly
6639,Love in the Time of Cholera,Drama Romance Javier Bardem Unax Ugalde Benjamin Bratt M i k e   N e w e l l sex marriage proposal new love colombia letter love letter dying and death ship marriage cholera teacher principal doctor extramarital affair emotions
38153,Shadow Conspiracy,Action Thriller Charlie Sheen Donald Sutherland Linda Hamilton G e o r g e   P .   C o s m a t o s
58233,Johnny English Reborn,Crime Adventure Action Comedy Thriller Rowan Atkinson Dominic West Gillian Anderson O l i v e r   P a r k e r buddhist monk cooking prime minister kitchen secret agent sequel mind control james bond spoof incompetence female boss klutz aftercreditsstinger assassination attempt
116977,Foodfight!,Animation Action Comedy Family Charlie Sheen Wayne Brady Hilary Duff L a w r e n c e   K a s a n o f f supermarket fight product placement computer animation food
68734,Argo,Drama Thriller Ben Affleck Bryan Cranston Alan Arkin B e n   A f f l e c k cia wife husband relationship document revolution hiding place canadian press conference biography hanged man american abroad crane subtitled scene movie poster based on article extraction iran hostage crisis sweatshop intelligence agent film studio langley virginia 1980s
5503,The Fugitive,Adventure Action Thriller Crime Mystery Harrison Ford Tommy Lee Jones Sela Ward A n d r e w   D a v i s chicago showdown undercover surgeon death sentence doomed man lethal injection chase remake betrayal on the run train crash escape fugitive based on tv series u.s. marshal doctor explosion home invasion disguise one armed man framed for murder flashback corrupt cop manhunt bus accident storm drain
27573,The Bounty Hunter,Action Gerard Butler Jennifer Aniston Gio Perez A n d y   T e n n a n t bounty hunter ex-husband ex-wife relationship
819,Sleepers,Crime Drama Thriller Robert De Niro Brad Pitt Kevin Bacon B a r r y   L e v i n s o n child abuse sadistic sexual abuse pastor repayment juvenile prison court case pub court juvenile delinquent child
1369,Rambo: First Blood Part II,Action Adventure Thriller War Sylvester Stallone Richard Crenna Charles Napier G e o r g e   P .   C o s m a t o s usa vietnam veteran submachine gun prisoner prisoners of war liberation of prisoners liberation vietnam vietnam war chase machinegun u.s. army forest photography government war revenge soldier agent denunciation
9623,The Juror,Drama Thriller Demi Moore Alec Baldwin Joseph Gordon-Levitt B r i a n   G i b s o n jurors blackmail court case son trial courtroom
10895,Pinocchio,Animation Family Mel Blanc Don Brodie Walter Catlett B e n   S h a r p s t e e n   H a m i l t o n   L u s k e italy lie magic fairy pinocchio carnival wish boy nose puppet animation pool conscience jackass figaro sneezing toy comes to life
10935,Heaven's Gate,Action Drama History Western Kris Kristofferson Christopher Walken John Hurt M i c h a e l   C i m i n o montana showdown brothel marshal dance immigrant studies idealist
834,Underworld: Evolution,Fantasy Action Science Fiction Thriller Kate Beckinsale Scott Speedman Tony Curran L e n   W i s e m a n budapest key vampire light werewolf evolution fang vamp
228066,Victor Frankenstein,Drama Science Fiction Thriller James McAvoy Daniel Radcliffe Jessica Brown Findlay P a u l   M c G u i g a n london england human experimentation frankenstein reanimated corpse frankenstein's monster science experiment 19th century
711,Finding Forrester,Drama Sean Connery Rob Brown F. Murray Abraham G u s   V a n   S a n t upper class brother brother relationship scotland poetry based on novel mentor becoming an adult professor literature intellectually gifted plagiarism literature competition private school manuscript seclusion pulitzer prize dying and death idol friendship unsociability high school scholarship father figure
10468,28 Days,Comedy Drama Sandra Bullock Viggo Mortensen Dominic West B e t t y   T h o m a s alcoholism urteil car crash wedding withdrawal woman director
10027,Unleashed,Action Crime Jet Li Morgan Freeman Bob Hoskins L o u i s   L e t e r r i e r martial arts hitman serial killer
11812,The Sweetest Thing,Romance Comedy Cameron Diaz Christina Applegate Thomas Jane R o g e r   K u m b l e roommate marriage aftercreditsstinger duringcreditsstinger
37233,The Firm,Drama Mystery Thriller Tom Cruise Jeanne Tripplehorn Gene Hackman S y d n e y   P o l l a c k fbi law tennessee lawyer law firm bar exam
37950,Charlie St. Cloud,Drama Zac Efron Amanda Crew Charlie Tahan B u r r   S t e e r s brother brother relationship based on novel sailing ghost young adult
27582,The Mechanic,Action Thriller Crime Jason Statham Ben Foster Donald Sutherland S i m o n   W e s t poison chicago prostitute martial arts assassin airport cemetery boat hitman chase machinegun cover-up beautiful woman car crash
64688,21 Jump Street,Action Comedy Crime Channing Tatum Jonah Hill Brie Larson P h i l   L o r d   C h r i s t o p h e r   M i l l e r male friendship high school parody crude humor based on tv series undercover cop buddy cop buddy comedy duringcreditsstinger
509,Notting Hill,Romance Comedy Drama Julia Roberts Hugh Grant Gina McKee R o g e r   M i c h e l l london england bookshop birthday new love film maker paparazzi press conference wheelchair bath tub cohabitant friendship fame celebration movie star spectacle
7443,Chicken Run,Animation Comedy Family Mel Gibson Miranda Richardson Timothy Spall N i c k   P a r k   P e t e r   L o r d chicken freedom escape chicken farm pie machine
5966,Along Came Polly,Comedy Romance Ben Stiller Jennifer Aniston Philip Seymour Hoffman J o h n   H a m b u r g beach honeymoon bride chance risk relation long island romantic comedy comedy scuba diving unfaithfulness los angeles art gallery dance class opposites attract caribbean commitment dance club neurotic bagpipes chance encounter insurance risk manager
11066,Boomerang,Comedy Romance Eddie Murphy Robin Givens Halle Berry R e g i n a l d   H u d l i n role of women ladykiller success ladies' man chefin casanova womanizer
136795,The Heat,Action Comedy Crime Sandra Bullock Melissa McCarthy Demián Bichir P a u l   F e i g boston fbi buddy comedy
8095,Cleopatra,Drama History Romance Elizabeth Taylor Richard Burton Rex Harrison J o s e p h   L .   M a n k i e w i c z ancient rome historical figure cleopatra julius caesar
87826,Here Comes the Boom,Comedy Salma Hayek Kevin James Henry Winkler F r a n k   C o r a c i high school teacher prize money physics teacher fighting movie budget cutting
11560,High Crimes,Drama Mystery Thriller Crime Ashley Judd Morgan Freeman Jim Caviezel C a r l   F r a n k l i n based on novel witness village court love murder lawyer defense trial justice husband u.s. marine arrested classified
25189,The Mirror Has Two Faces,Comedy Drama Romance Barbra Streisand Jeff Bridges Lauren Bacall B a r b r a   S t r e i s a n d sex professor wedding woman director columbia university
2637,The Mothman Prophecies,Drama Horror Mystery Richard Gere Laura Linney Will Patton M a r k   P e l l i n g t o n based on novel small town dream motel hallucination bridge alien life-form warning tumor west virginia urban legend premonition telephone call hospital reporter psychic car wreck death of wife mothman mysterious events chemical plant
18480,Brüno,Comedy Sacha Baron Cohen Richard Bey Ron Paul L a r r y   C h a r l e s gay fame mockumentary hollywood lgbt duringcreditsstinger
709,Licence to Kill,Adventure Action Thriller Timothy Dalton Carey Lowell Robert Davi J o h n   G l e n corruption florida secret identity liberation of prisoners drug traffic floatplane transport of prisoners tank car florida keys coast guard airplane british secret service
49730,Red Riding Hood,Fantasy Thriller Horror Amanda Seyfried Gary Oldman Billy Burke C a t h e r i n e   H a r d w i c k e winter fantasy fairy tale hood werewolf aftercreditsstinger duringcreditsstinger woman director red riding hood
2749,15 Minutes,Action Crime Thriller Robert De Niro Charlize Theron Edward Burns J o h n   H e r z f e l d new york female nudity prison prostitute rape robbery fire detective airport shotgun prisoner ex-detainee attempted murder paranoia russian eastern europe video knife fistfight police thief revenge video camera escape breast dead body lawyer shot to death torture fear new york city urination violence home invasion criminal police detective death drunk nypd news report gun violence graveyard death of boyfriend
9607,Super Mario Bros.,Adventure Comedy Family Fantasy Bob Hoskins John Leguizamo Dennis Hopper A n n a b e l   J a n k e l   R o c k y   M o r t o n saving the world brother brother relationship royalty dinosaur based on video game woman director multiple dimensions
1830,Lord of War,Crime Drama Thriller Nicolas Cage Bridget Moynahan Jared Leto A n d r e w   N i c c o l cold war weapon arms dealer
79,Hero,Drama Adventure Action History Jet Li Tony Leung Chiu-Wai Maggie Cheung Z h a n g   Y i m o u countryside loss of lover right and justice patriot
54054,One for the Money,Action Comedy Crime Katherine Heigl Jason O'Mara Daniel Sunjata J u l i e   A n n e   R o b i n s o n bounty hunter based on novel romance framed bail jumper woman director
228967,The Interview,Action Comedy James Franco Seth Rogen Lizzy Caplan S e t h   R o g e n   E v a n   G o l d b e r g cia coup d'etat north korea assassination attempt evil dictator
46528,The Warrior's Way,Adventure Fantasy Action Western Thriller Kate Bosworth Jang Dong-gun Geoffrey Rush S n g m o o   L e e assassin small town forest revenge deception super speed surprise ending
27936,Micmacs,Action Comedy Crime Dany Boon Dominique Pinon André Dussollier J e a n - P i e r r e   J e u n e t unemployment contortionist human cannonball
65,8 Mile,Drama Eminem Mekhi Phifer Brittany Murphy C u r t i s   H a n s o n individual street gang adolescence rap music hip-hop rhyme battle trailer park ethnic stereotype single detroit eminem
280391,Why I Did (Not) Eat My Father,Adventure Comedy Animation Jamel Debbouze Arié Elmaleh Mélissa Theuriau J a m e l   D e b b o u z e animation evolution humanity
9476,A Knight's Tale,Adventure Drama Romance Action Heath Ledger Rufus Sewell Shannyn Sossamon B r i a n   H e l g e l a n d poetry knight tournament duel torture writer impostor church game jousting aftercreditsstinger
10610,The Medallion,Thriller Fantasy Action Comedy Jackie Chan Lee Evans Claire Forlani G o r d o n   C h a n detective medallion leather jacket wretch fighter wizardry interpol
745,The Sixth Sense,Mystery Thriller Drama Bruce Willis Toni Collette Olivia Williams M .   N i g h t   S h y a m a l a n child abuse sense of guilt loss of child confidence psychology dying and death marriage crisis afterlife single paranormal phenomena cowardliness child spiritism
49527,Man on a Ledge,Action Thriller Crime Sam Worthington Elizabeth Banks Jamie Bell A s g e r   L e t h deception new york city rooftop diamond heist framed for a crime escaped prisoner negotiator
73937,The Big Year,Comedy Owen Wilson Steve Martin Jack Black D a v i d   F r a n k e l helicopter based on novel honeymoon airplane birding birdwatching duringcreditsstinger
1885,The Karate Kid,Drama Ralph Macchio Pat Morita William Zabka J o h n   G .   A v i l d s e n flat taskmaster karate egg kids and family motorcycle
168672,American Hustle,Drama Crime Christian Bale Bradley Cooper Amy Adams D a v i d   O .   R u s s e l l con artist scam mobster fbi agent
18240,The Proposal,Comedy Romance Drama Sandra Bullock Ryan Reynolds Mary Steenburgen A n n e   F l e t c h e r fictitious marriage deportation immigration law romantic comedy alaska naked scene co-worker humiliation book editor fake boyfriend duringcreditsstinger woman director pretend relationship
10398,Double Jeopardy,Crime Drama Mystery Thriller Tommy Lee Jones Ashley Judd Bruce Greenwood B r u c e   B e r e s f o r d prison sailboat sailing trip new orleans women's prison probation murder hunt
165,Back to the Future Part II,Adventure Comedy Family Science Fiction Michael J. Fox Christopher Lloyd Lea Thompson R o b e r t   Z e m e c k i s skateboarding flying car car race delorean lightning almanac inventor time travel sequel diner alternate history teenager electric guitar walking cane high school dance hoverboard video phone
